,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,Ghardnia33,Sara Bazeed,4913624399,1223757521736937472,/Ghardnia33/status/1223757521736937472,2020-02-01 23:58:24,1580601504,"India just announced that the #coronavirus had at least 4 protein inserts from HIV, which is a sign of engineering, leading them to believe this was an engineered bioweapon. ⁦⁦⁩","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">India just announced that the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> had at least 4 protein inserts from HIV, which is a sign of engineering, leading them to believe this was an engineered <strong>bioweapon</strong>. ⁦⁦<img alt=""💁🏻‍♀️"" aria-label=""Emoji: Woman tipping hand (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f481-1f3fb-200d-2640-fe0f.png"" title=""Woman tipping hand (light skin tone)""/>⁩</p>",[],['coronavirus'],False,[],,7,4,1,True,False,,[]
1,RobertP48264217,Robert Petersen,1220673990080987136,1223756838426095617,/RobertP48264217/status/1223756838426095617,2020-02-01 23:55:41,1580601341,"#coronavirus

Is Wuhan Coronavirus A Bioweapon?  Here are what the facts say.: https://epochtimes.today/is-wuhan-coronavirus-a-bioweapon-here-are-what-the-facts-say/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a>

Is Wuhan <strong>Coronavirus</strong> A <strong>Bioweapon</strong>?  Here are what the facts say.: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://epochtimes.today/is-wuhan-coronavirus-a-bioweapon-here-are-what-the-facts-say/"" dir=""ltr"" href=""https://t.co/tE6xLSeb2c"" rel=""nofollow noopener"" target=""_blank"" title=""https://epochtimes.today/is-wuhan-coronavirus-a-bioweapon-here-are-what-the-facts-say/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">epochtimes.today/is-wuhan-coron</span><span class=""invisible"">avirus-a-bioweapon-here-are-what-the-facts-say/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://epochtimes.today/is-wuhan-coronavirus-a-bioweapon-here-are-what-the-facts-say/'],['coronavirus'],False,[],,0,1,0,False,False,,[]
2,agingboomer1,KGB Barbary Bard (Easter Worshiper),1192179912641265665,1223756253136150528,/agingboomer1/status/1223756253136150528,2020-02-01 23:53:21,1580601201,Research paper by Indian scientists on coronavirus fuels bioweapon theories - The Week https://www.theweek.in/news/sci-tech/2020/02/01/research-paper-by-indian-scientists-on-coronavirus-fuels-bioweapon-theories.html …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Research paper by Indian scientists on <strong>coronavirus</strong> fuels <strong>bioweapon</strong> theories - The Week <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theweek.in/news/sci-tech/2020/02/01/research-paper-by-indian-scientists-on-coronavirus-fuels-bioweapon-theories.html"" dir=""ltr"" href=""https://t.co/AnQ6T1qz34"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theweek.in/news/sci-tech/2020/02/01/research-paper-by-indian-scientists-on-coronavirus-fuels-bioweapon-theories.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theweek.in/news/sci-tech/</span><span class=""invisible"">2020/02/01/research-paper-by-indian-scientists-on-coronavirus-fuels-bioweapon-theories.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.theweek.in/news/sci-tech/2020/02/01/research-paper-by-indian-scientists-on-coronavirus-fuels-bioweapon-theories.html'],[],False,[],,0,0,1,True,False,,[]
3,meganotfakenews,meganotfakenews,988045064164335617,1223755917008809984,/meganotfakenews/status/1223755917008809984,2020-02-01 23:52:01,1580601121,Breaking: Coronavirus Is Bioweapon For Population Control https://youtu.be/-1qaKpAQDW0  via @YouTube yep,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Breaking: <strong>Coronavirus</strong> Is <strong>Bioweapon</strong> For Population Control <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/-1qaKpAQDW0"" dir=""ltr"" href=""https://t.co/z9V8mXc0v6"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/-1qaKpAQDW0""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/-1qaKpAQDW0</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a> yep</p>",['https://youtu.be/-1qaKpAQDW0'],[],False,[],,0,0,0,False,False,,[]
4,FranKGRubio,FranKGRubio,2239658366,1223755608299573251,/FranKGRubio/status/1223755608299573251,2020-02-01 23:50:47,1580601047,"Coronavirus Contains “HIV Insertions”, Stoking Fears Over Artificially Created Bioweapon https://www.infowars.com/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains “HIV Insertions”, Stoking Fears Over Artificially Created <strong>Bioweapon</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.infowars.com/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/"" dir=""ltr"" href=""https://t.co/iCc9y1AMAq"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.infowars.com/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">infowars.com/coronavirus-co</span><span class=""invisible"">ntains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.infowars.com/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/'],[],False,[],,0,0,0,False,False,,[]
5,KOBA1556,Cincinnatus,348287058,1223755026268483585,/KOBA1556/status/1223755026268483585,2020-02-01 23:48:29,1580600909,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains ""HIV Insertions"", Stoking Fears Over Artificially Created <strong>Bioweapon</strong> | Zero Hedge <a class=""twitter-timeline-link"" data-expanded-url=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon"" dir=""ltr"" href=""https://t.co/Pkewoj3jjC"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/geopolitical/c</span><span class=""invisible"">oronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon'],[],False,[],,0,0,0,False,False,,[]
6,DonBahn1,Don Bahn,501270077,1223754931385049089,/DonBahn1/status/1223754931385049089,2020-02-01 23:48:06,1580600886,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon https://realconservativesunite.com/2020/02/01/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains ""HIV Insertions"", Stoking Fears Over Artificially Created <strong>Bioweapon</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://realconservativesunite.com/2020/02/01/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/"" dir=""ltr"" href=""https://t.co/KbKxDpM2a6"" rel=""nofollow noopener"" target=""_blank"" title=""https://realconservativesunite.com/2020/02/01/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">realconservativesunite.com/2020/02/01/cor</span><span class=""invisible"">onavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://realconservativesunite.com/2020/02/01/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon/'],[],False,[],,0,0,0,False,False,,[]
7,Astrakoscom,astrakos.com,1188594685587144705,1223754333717782528,/Astrakoscom/status/1223754333717782528,2020-02-01 23:45:44,1580600744,Bioweapon #Corona Virus. Is It Biological war or hygiene Issuehttps://astrakos.com/bioweapon-corona-virus-is-it-biological-war-or-hygiene-issue/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Bioweapon</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Corona?src=hash""><s>#</s><b>Corona</b></a> Virus. Is It Biological war or hygiene Issue<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://astrakos.com/bioweapon-corona-virus-is-it-biological-war-or-hygiene-issue/"" dir=""ltr"" href=""https://t.co/kaRSUwR6ZB"" rel=""nofollow noopener"" target=""_blank"" title=""https://astrakos.com/bioweapon-corona-virus-is-it-biological-war-or-hygiene-issue/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">astrakos.com/bioweapon-coro</span><span class=""invisible"">na-virus-is-it-biological-war-or-hygiene-issue/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://astrakos.com/bioweapon-corona-virus-is-it-biological-war-or-hygiene-issue/'],['Corona'],False,[],,0,1,0,False,False,,[]
8,Skyl3r26,скйлер,1110916342905921537,1223754168671723520,/Skyl3r26/status/1223754168671723520,2020-02-01 23:45:04,1580600704,"Yeah apparently they said the corona virus was created by some Chinese doctor as a bioweapon, then identified who the doctor was","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yeah apparently they said the <strong>corona virus</strong> was created by some Chinese doctor as a <strong>bioweapon</strong>, then identified who the doctor was</p>",[],[],False,[],,0,0,1,True,True,1223751922961633280,"[{'screen_name': 'redsteeze', 'user_id': '393469195'}]"
9,FreedomDreamQ9,FreedomLevel,982293205998698496,1223753723903533056,/FreedomDreamQ9/status/1223753723903533056,2020-02-01 23:43:18,1580600598,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains ""HIV Insertions"", Stoking Fears Over Artificially Created <strong>Bioweapon</strong> | Zero Hedge <a class=""twitter-timeline-link"" data-expanded-url=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon"" dir=""ltr"" href=""https://t.co/xtxzEmVAKT"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/geopolitical/c</span><span class=""invisible"">oronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon'],[],False,[],,0,0,0,False,False,,[]
10,bull_picture,Bull Picture,1122423638613872641,1223753528557965312,/bull_picture/status/1223753528557965312,2020-02-01 23:42:32,1580600552,"What spreads faster than #Coronavirus #2019_nCov ?

Number of #biotech and #BIOWEAPON experts on Twitter.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What spreads faster than <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b><strong>Coronavirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2019_nCov?src=hash""><s>#</s><b>2019_nCov</b></a> ?

Number of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/biotech?src=hash""><s>#</s><b>biotech</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BIOWEAPON?src=hash""><s>#</s><b><strong>BIOWEAPON</strong></b></a> experts on Twitter.</p>",[],"['Coronavirus', '2019_nCov', 'biotech', 'BIOWEAPON']",False,[],,2,2,0,False,False,,[]
11,Trumpet38199003,TrumpetQAnon,1179929596315095040,1223753196708847618,/Trumpet38199003/status/1223753196708847618,2020-02-01 23:41:12,1580600472,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains ""HIV Insertions"", Stoking Fears Over Artificially Created <strong>Bioweapon</strong> | Zero Hedge <a class=""twitter-timeline-link"" data-expanded-url=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon"" dir=""ltr"" href=""https://t.co/i0bzDPNuHW"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/geopolitical/c</span><span class=""invisible"">oronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon'],[],False,[],,0,0,0,False,False,,[]
12,FranKGRubio,FranKGRubio,2239658366,1223752142915325952,/FranKGRubio/status/1223752142915325952,2020-02-01 23:37:01,1580600221,China Slams Israeli Claim That Coronavirus Came From Bioweapon Lab https://www.insideover.com/society/china-slams-israeli-claim-that-coronavirus-came-from-bioweapon-lab.html …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">China Slams Israeli Claim That <strong>Coronavirus</strong> Came From <strong>Bioweapon</strong> Lab <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.insideover.com/society/china-slams-israeli-claim-that-coronavirus-came-from-bioweapon-lab.html"" dir=""ltr"" href=""https://t.co/uhCJwUkjDx"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.insideover.com/society/china-slams-israeli-claim-that-coronavirus-came-from-bioweapon-lab.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">insideover.com/society/china-</span><span class=""invisible"">slams-israeli-claim-that-coronavirus-came-from-bioweapon-lab.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.insideover.com/society/china-slams-israeli-claim-that-coronavirus-came-from-bioweapon-lab.html'],[],False,[],,0,0,1,True,False,,[]
13,LuizaP16,Luiza Barbosa,2847478558,1223749826401243136,/LuizaP16/status/1223749826401243136,2020-02-01 23:27:49,1580599669,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon#WuhanCoronavirus …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains ""HIV Insertions"", Stoking Fears Over Artificially Created <strong>Bioweapon</strong> | Zero Hedge <a class=""twitter-timeline-link"" data-expanded-url=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon#WuhanCoronavirus"" dir=""ltr"" href=""https://t.co/BQ9Tk7VrQ1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon#WuhanCoronavirus""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/geopolitical/c</span><span class=""invisible"">oronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon#WuhanCoronavirus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon#WuhanCoronavirus'],['WuhanCoronavirus'],False,[],,0,0,0,False,False,,[]
14,JimiWannabe,Malcolm Mundy,158511280,1223749587736776704,/JimiWannabe/status/1223749587736776704,2020-02-01 23:26:52,1580599612,@RandPaul The Coronavirus has now been identified to have HIV-1 gene parts in it >>> BIOWEAPON >>> click below pic.twitter.com/k6zKgDTcKq,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""216881337"" dir=""ltr"" href=""/RandPaul""><s>@</s><b>RandPaul</b></a> The <strong>Coronavirus</strong> has now been identified to have HIV-1 gene parts in it &gt;&gt;&gt; <strong>BIOWEAPON</strong> &gt;&gt;&gt; click below <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/k6zKgDTcKq"">pic.twitter.com/k6zKgDTcKq</a></p>",[],[],True,['https://pbs.twimg.com/media/EPuhwWDUEAAXLOJ.jpg'],,0,0,0,False,False,,[]
15,_AmbitiousAnt,Anthony G.,317152776,1223749237411807238,/_AmbitiousAnt/status/1223749237411807238,2020-02-01 23:25:29,1580599529,Corona virus is bioweapon,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""hu""><strong>Corona virus</strong> is <strong>bioweapon</strong></p>",[],[],False,[],,0,0,0,False,True,1223716413031890944,"[{'screen_name': 'EsotericExposal', 'user_id': '2809289206'}]"
16,JimiWannabe,Malcolm Mundy,158511280,1223749021199560704,/JimiWannabe/status/1223749021199560704,2020-02-01 23:24:37,1580599477,@TuckerCarlson The Coronavirus has now been identified to have HIV-1 gene parts in it >>> BIOWEAPON >>> click below pic.twitter.com/rzlt5OzrhI,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""22703645"" dir=""ltr"" href=""/TuckerCarlson""><s>@</s><b>TuckerCarlson</b></a> The <strong>Coronavirus</strong> has now been identified to have HIV-1 gene parts in it &gt;&gt;&gt; <strong>BIOWEAPON</strong> &gt;&gt;&gt; click below <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rzlt5OzrhI"">pic.twitter.com/rzlt5OzrhI</a></p>",[],[],True,['https://pbs.twimg.com/media/EPuhPY4UwAAY1ac.jpg'],,0,0,0,False,False,,[]
17,JimiWannabe,Malcolm Mundy,158511280,1223748626276421632,/JimiWannabe/status/1223748626276421632,2020-02-01 23:23:03,1580599383,@realDonaldTrump HEY MR. PRESIDENT: why the hell are you still nice with China? THE CORONAVIRUS HAS NOW BEEN IDENTIFIED TO HAVE HIV-1 GENE PARTS IN IT!! It's a freaking BIOWEAPON!! click below pic.twitter.com/2YC4r9rwGa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> HEY MR. PRESIDENT: why the hell are you still nice with China? THE <strong>CORONAVIRUS</strong> HAS NOW BEEN IDENTIFIED TO HAVE HIV-1 GENE PARTS IN IT!! It's a freaking <strong>BIOWEAPON</strong>!! click below <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2YC4r9rwGa"">pic.twitter.com/2YC4r9rwGa</a></p>",[],[],True,['https://pbs.twimg.com/media/EPugukpU8AAJ96s.jpg'],,0,0,0,False,False,,[]
18,Hans11160S,Hans S,2303877416,1223747928587677699,/Hans11160S/status/1223747928587677699,2020-02-01 23:20:16,1580599216,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon | Zero Hedge https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> Contains ""HIV Insertions"", Stoking Fears Over Artificially Created <strong>Bioweapon</strong> | Zero Hedge <a class=""twitter-timeline-link"" data-expanded-url=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon"" dir=""ltr"" href=""https://t.co/cUvGvP2vqo"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/geopolitical/c</span><span class=""invisible"">oronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon'],[],False,[],,0,0,0,False,False,,[]
19,CoreyWarner3,ShOoK🇨🇦,718337984,1223747718490873859,/CoreyWarner3/status/1223747718490873859,2020-02-01 23:19:26,1580599166,"Could this be the man behind coronavirus? Bill Gates owned patent and runs simulation 3 months prior to epidemic? A 'bioweapon?'

 https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Could this be the man behind <strong>coronavirus</strong>? Bill Gates owned patent and runs simulation 3 months prior to epidemic? A '<strong>bioweapon</strong>?'

 <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic"" dir=""ltr"" href=""https://t.co/FQCR76YwQe"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/health/man-beh</span><span class=""invisible"">ind-global-coronavirus-pandemic</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic'],[],False,[],,0,0,0,False,True,1223746767835009028,"[{'screen_name': 'CTVNews', 'user_id': '203123011'}]"
20,DanAdam62662897,Dan Adams,1150523167183650816,1225568452775174145,/DanAdam62662897/status/1225568452775174145,2020-02-06 23:54:23,1581033263,Whistleblower claims Chinese government tried to spread Coronavirus bioweapon to U.S. military during Wuhan Military World Games event http://bit.ly/2v5W9eb  via @intellihubnews,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whistleblower claims Chinese government tried to spread <strong>Coronavirus</strong> <strong>bioweapon</strong> to U.S. military during Wuhan Military World Games event <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2v5W9eb"" dir=""ltr"" href=""https://t.co/NJtRCseQ4q"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2v5W9eb""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2v5W9eb</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""167716675"" dir=""ltr"" href=""/intellihubnews""><s>@</s><b>intellihubnews</b></a></p>",['http://bit.ly/2v5W9eb'],[],False,[],,0,0,0,False,False,,[]
21,SGTreport,SGTreport,454232867,1225568069625483264,/SGTreport/status/1225568069625483264,2020-02-06 23:52:52,1581033172,"Hmm... new theory here about CIA, coronavirus & toppling the CCP. 

Regardless, it appears to be a bioweapon, it's devastating entire families in Wuhan, & it's deeply troubling to see. #contagion
Coronavirus & CIA (Skull & Bones) code - Dr. Paul Cottrell
https://thephaser.com/2020/02/coronavirus-and-cia-skull-bones-code-by-dr-paul-cottrell/ …https://twitter.com/VOG_2020/status/1213368626671017985 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Hmm... new theory here about CIA, <strong>coronavirus</strong> &amp; toppling the CCP. 

Regardless, it appears to be a <strong>bioweapon</strong>, it's devastating entire families in Wuhan, &amp; it's deeply troubling to see. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/contagion?src=hash""><s>#</s><b>contagion</b></a>
<strong>Coronavirus</strong> &amp; CIA (Skull &amp; Bones) code - Dr. Paul Cottrell
<a class=""twitter-timeline-link"" data-expanded-url=""https://thephaser.com/2020/02/coronavirus-and-cia-skull-bones-code-by-dr-paul-cottrell/"" dir=""ltr"" href=""https://t.co/79uVI9kUIG"" rel=""nofollow noopener"" target=""_blank"" title=""https://thephaser.com/2020/02/coronavirus-and-cia-skull-bones-code-by-dr-paul-cottrell/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">thephaser.com/2020/02/corona</span><span class=""invisible"">virus-and-cia-skull-bones-code-by-dr-paul-cottrell/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/VOG_2020/status/1213368626671017985"" dir=""ltr"" href=""https://t.co/7n2AyKKDiL"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/VOG_2020/status/1213368626671017985""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/VOG_2020/statu</span><span class=""invisible"">s/1213368626671017985</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://thephaser.com/2020/02/coronavirus-and-cia-skull-bones-code-by-dr-paul-cottrell/', 'https://twitter.com/VOG_2020/status/1213368626671017985']",['contagion'],False,[],,174,96,17,True,False,,[]
